date,0000000000000001A110000000000FYW,0000000000000001A110000000000FYZ,0000000000000001A110000000000FZ2,0000000000000001A110000000000FZ5,0000000000000001A110000000000FZ8,0000000000001001A11000000000A5L0
2018-03-03,82.84585784062978,93.87776318639786,77.71536165824298,72.16421159768697,60.215700223262715,139.2414681425434
2018-03-05,66.67622397445174,69.49546297763206,81.94069337543631,56.83620354658731,55.818876439948355,120.30500966750532
2018-03-06,55.92466297950859,61.5063839072487,95.52812393649374,51.192411801938135,62.62384577099347,127.90476039193327
2018-03-07,54.635375237906715,59.84080315368457,80.90866295661667,46.857392480848915,64.31752124082746,124.19270609340542
2018-03-08,56.62954643454835,51.625466795992175,76.97614855056929,48.47120344931389,62.323612177426625,119.1830310046033
2018-03-09,51.22083496435956,56.05776848168256,81.8327052301087,47.318835613006044,51.42749229035768,116.24667562337677
2018-03-10,69.74080989900743,75.89090024418141,114.11278847583573,70.57645533555468,75.95119943351386,160.38324260692679
2018-03-12,67.75507476844604,74.87657002760847,90.01798032348194,71.96793403186759,66.05708607293018,137.9310523080274
2018-03-13,58.07465390071461,72.43873194188252,104.5815073238929,61.16477489843463,71.51759472644181,142.5371379497425
2018-03-14,50.75096620729683,64.65217799826834,95.12316839151518,54.34067411742939,76.69023713224627,138.25230950790868
2018-03-15,59.940635262096045,57.35646286149539,94.2867452419267,59.60684633006608,71.91741799982596,139.97402208918203
2018-03-16,52.730358625938536,73.59246771947892,98.4859968332893,57.82489216367783,59.947779946491174,131.51833886537187
2018-03-17,74.59477003256853,84.33830768195733,115.29580379038745,77.2713927606769,84.45706266626615,184.44083401252163
2018-03-19,70.93958014964657,79.68842592950048,100.09013809988505,75.9693122778249,74.71585545704491,167.81927240150586
2018-03-20,62.79567027723313,73.58525185985532,112.86361609848058,64.68487010687515,79.23351671699217,166.07447450385914
2018-03-21,55.631818280662316,70.35206569117202,97.35389955525142,61.019447591675004,84.06133799284099,165.34236324684323
2018-03-22,63.781029236488784,69.94060134019044,98.31269849228451,65.05521500692245,82.98049705600036,165.1938423303152
2018-03-23,57.5594849763043,81.07210710043577,103.08034277671884,65.4174586122812,67.07983302987739,155.47669993068973
2018-03-24,70.67775632020818,98.1904527861763,120.41553696211844,76.35699990521242,94.07397589166959,186.49261461152082
2018-03-26,72.2629233362048,84.92569684431302,100.16999759657944,81.60516806033021,75.23658580903077,164.70679058557056
2018-03-27,63.63099251201131,85.93768106841462,110.10312871881827,76.29634005117023,78.60798938166917,155.47040393531518
2018-03-28,62.908117501145576,82.93796804666395,98.38803153977354,70.58360463539617,87.86445957292266,161.30856744109758
2018-03-29,65.36075209356738,85.59180086378981,98.8584589393295,77.71456261929775,96.22022898347562,169.2589566771548
2018-03-30,73.22884498961272,81.7723661887976,98.84665783961555,74.11395046160587,71.13908885184209,162.44668968188307
2018-03-31,72.68250787917827,100.83977679591756,131.195752257417,50.3042453720033,98.131586220777,190.14385452725605
2018-04-01,69.08443535772095,101.51001902261383,121.25811403332696,71.44960780544925,95.99536924706429,180.66444955380354
2018-04-02,67.34321873103018,83.28188687021031,99.72481238100295,69.77127646681278,72.06335350210325,157.09640968900112
2018-04-03,59.73607132917435,88.46480878914231,117.6370776244584,64.18301501195027,79.90643674523523,158.37841794302335
2018-04-04,49.35674873915756,72.76548697477442,81.57908714313687,50.797589024782326,67.5313266777041,126.29847384200401
2018-04-08,69.97452081915677,97.11746356244231,121.88687289376313,70.88530368074225,67.88057151919129,169.12342791887932
2018-04-09,73.39626792134122,78.69424565135171,103.63102178050275,70.08111795747129,71.24186960591946,153.32248168242032
2018-04-10,64.29189009924283,82.93437165070802,123.28403061196644,67.56613526177296,78.38760502216786,160.92479927346693
2018-04-11,59.17845584363954,78.17856151714874,98.20500668630912,57.41574854710411,78.424960028567,148.96970490517646
2018-04-12,81.3886989305303,93.08378057116268,115.9093108532978,80.02870555077094,76.38515978419812,166.70216352455398
2018-04-13,64.85330829422642,83.78520813354406,107.13257862539953,62.79796199079468,61.35029653588599,155.86972748235414
2018-04-14,67.54068966048635,86.246452523326,121.10695997621151,76.86947384533326,81.81991971960437,162.92316086222004
2018-04-16,69.31509643065233,73.59955737245903,98.65631693266796,66.81820663034893,71.05232149484607,149.2288728583497
2018-04-17,55.880123948110956,72.71332582096998,115.47898784511943,63.348734309454215,73.90190493059559,159.3410911673518
2018-04-18,53.232055368323834,73.87882277058736,96.1671633846203,54.93530667983458,76.8876954857481,149.51674119859877
2018-04-19,63.39151221202931,78.98892229946769,113.17972424109276,69.3301114304447,83.06627879308591,172.6788180383281
2018-04-20,52.74323435372605,67.73667755571918,101.04512213631429,62.65569481627599,62.49867751863695,146.28518135019297
2018-04-22,65.14049197000865,89.295054925735,122.24497759363871,72.44565638237233,87.1174765258279,184.97977687759877
2018-04-23,60.90817009154617,70.46751718265614,109.89361614930382,77.14078450456144,68.89323474943532,145.055041265585
2018-04-24,61.126653034421565,84.27718265238138,111.65322865677217,67.81835170698338,77.64083113878236,179.9208247458437
2018-04-25,61.94112425817854,72.7470273456683,90.53136021315684,59.059002810475135,80.54261371011147,152.45714772269258
2018-04-26,71.58600537329222,67.72702435517745,105.86252881010458,66.97107544527647,80.50949988347816,168.38102152066335
2018-04-27,69.72077638866541,58.64065297508144,90.95145097459084,56.60882691663085,107.03281129171995,148.68028051984498
2018-04-28,75.19685084533876,51.965549477672454,74.05845045324273,63.23331322435791,87.53078609009107,128.49958605804673
2018-05-02,46.10329184243,63.555857075202695,84.743010942794,54.20260999865254,72.68875718634149,149.77024575303506
2018-05-03,51.63630249753051,59.77442924601915,93.76658681858387,59.674883653573985,73.49358983121601,159.12435328634092
2018-05-04,47.905986107889014,55.90240077610862,95.1791161998906,53.77984381999238,63.8821068644134,149.55089000935817
2018-05-05,67.11679787518909,78.8467108743225,107.69224047311191,72.91288922534653,90.21829775606423,185.17143136534355
2018-05-07,59.131482823590225,64.66423773974876,97.63626340515648,69.5367052168328,68.69362071309557,157.54633325707096
2018-05-08,55.190606504304746,76.25143598866885,111.9967398619841,66.57244127635086,87.14853221490145,189.56884401239964
2018-05-09,49.883546629071034,66.12057738679704,98.47578870028897,57.71526113456035,77.11203823870508,153.88222538357178
2018-05-10,51.045555820893256,57.96996648487312,94.26280505459354,61.73562374004921,72.75489199998795,156.73090567897304
2018-05-11,49.45407641487494,54.18262991825085,97.47047202114527,57.39116217843139,61.98118451506431,148.8403148038903
2018-05-12,59.455797437242886,74.6663243521296,118.4297355752296,71.84994143604422,77.44915664749833,188.10768195399135
2018-05-14,61.1426084968539,63.5492918113819,90.16937615195002,64.336909918173,62.13472943153524,154.09798244987292
2018-05-15,45.518766998861544,67.36288943328735,106.44219680671648,57.27648603568818,74.0624151984644,160.69075940226182
2018-05-16,48.40029437195993,67.80095666173003,89.00520358493898,50.18567787606625,72.26869391861703,152.04968071808912
2018-05-17,48.06513404849085,58.75402311667179,88.70235358665553,58.49920815596302,67.4543763496556,150.43583749130596
2018-05-18,46.879711116436056,56.45404706865109,91.9884577119775,57.569874002022665,58.784613547245094,143.7673247377818
2018-05-19,64.0032064984001,71.48409247568011,111.85801162259038,70.48954292061285,73.76215853572855,181.34599996026785
2018-05-21,55.90038667149501,59.2195003215663,83.89423831946962,62.20739681731758,58.89313401452531,141.44699571163954
2018-05-22,44.040099250327444,64.73465019422679,91.87881082055972,54.49240412575577,68.23974787729748,145.35385073175806
2018-05-23,50.15878087614066,66.1136838597852,86.84298009664926,53.069243790173346,71.46715976818872,140.63729330209398
2018-05-24,54.49752704693073,58.86612499641189,87.57830781876274,61.240817420434986,66.7438806459426,152.52699619911013
2018-05-25,52.94779941545301,57.697179773119,88.36581689281603,65.82851655547823,60.26118458608967,142.49944526780445
2018-05-26,57.588431598672116,76.53362750560012,112.83875991465894,73.11972479389685,78.01607080681612,174.75233057936427
2018-05-28,62.27711063721408,61.87974522175324,90.68342852090115,62.895453673776856,59.94700299008845,148.32962976902132
2018-05-29,43.65156214842606,62.57664797633083,97.14334778635818,54.32594402681654,66.21843048066182,138.94722354544245
2018-05-30,45.398423648715095,66.72097076320892,85.9468149163416,51.81385040415969,71.64099042550384,122.49750568460769
2018-05-31,52.119313222608085,69.63479897847414,81.76553639587539,51.20338780383008,66.47043545635205,137.74771894560453
2018-06-01,57.56304654539235,64.06448909996134,99.48014946947772,69.97383906623699,66.03018767376551,161.62154333072408
2018-06-04,84.13769077476708,83.39380350692659,114.0523333823082,87.54010251116306,72.00543275979226,193.55430250197415
2018-06-05,54.946009290612096,96.2173114543786,123.18992249981837,77.03367358061564,77.17816711310402,178.377372237564
2018-06-06,63.154300497431585,96.46188388395923,116.2896831652422,69.98934099014778,82.71450263378027,174.19809429094687
2018-06-07,61.53094746513464,92.19931013517291,109.73984167570293,84.29484855912152,76.7838314921462,185.62036848496103
2018-06-08,73.46085477676029,85.16875194807417,115.50498685830833,82.64131000863577,65.00462748544038,186.56025372014184
2018-06-11,67.03495715909766,108.7128046139225,133.09632995806095,71.92532038896164,78.76054213904415,192.71678412914764
2018-06-12,56.53936000929306,91.18721187511429,119.26427578793977,73.49037668671758,74.96726352449777,177.34865473087723
2018-06-13,66.79825238534576,90.43407265814103,110.31253104756038,67.75263482587465,87.56677189494629,184.21045017162828
2018-06-14,58.26677169894159,73.01404169592386,102.9429895528704,69.12658510582627,75.60657610596857,173.5856762888127
2018-06-15,64.70967360394046,74.30344193128639,113.53196912634193,74.37214088250118,73.49165028472399,176.7335229118946
2018-06-16,60.82591083086936,90.30092303284064,119.67283478911239,77.10187776028158,82.79355796962587,200.3659150165535
2018-06-19,57.13921639355158,78.58741576766101,104.1118243830193,62.56502671715202,71.3032134019608,179.61849114292306
2018-06-20,65.29111084629548,81.07018559324192,102.46628970395817,60.49330531450101,75.45937424928469,179.4221917242183
2018-06-21,66.94807406536475,72.950740596503,100.0984879941644,67.70871270812736,74.10508122106356,190.87359421907257
2018-06-22,65.47245394441732,64.97947771886292,97.19462449363701,64.15858758584002,64.73502701532338,162.96090240599713
2018-06-23,61.65616231275963,95.43529657222724,115.38203911141325,72.41351745983914,81.48918999432485,197.00148021456062
2018-06-25,68.08420738081232,95.23974106673137,110.065339982833,88.4927326448246,73.16812972058356,203.44453662447518
2018-06-26,55.524218435932504,82.6011011028153,107.77945414412407,68.06027419681881,67.38627803845408,174.36834106790647
2018-06-27,64.86955935118503,87.88476474510071,102.24435904000586,66.13508288446754,72.69686809881902,166.7986012719557
2018-06-28,62.30227276835025,74.86254169861444,90.71641428343847,67.71018908183315,69.40684369515773,166.54060775022947
2018-06-29,64.97114946374543,62.88208930254032,95.2353195506628,61.73272104051243,58.583283488193345,149.98451576343567
2018-07-02,53.98288704822783,60.77506008267365,71.40214580183637,45.86374667403833,47.286465440286825,134.79950517708676
2018-07-03,55.00413648790556,85.43888331639783,100.83774989779378,60.9298467202122,66.21944910182663,162.79981827972566
2018-07-04,61.70170857076808,85.55994589204086,105.55320188983629,61.270705031192044,73.43060633539939,158.98863495486336
2018-07-05,59.64943696950184,69.43556379330018,97.96171659196759,68.42710255312463,70.92887684411662,162.28100558195408
2018-07-06,71.76728638148643,76.08264039554523,113.80818594580862,72.52944214885063,68.32464707689424,166.21021264848955
2018-07-07,79.48796902770746,97.89724815408043,127.32586254898541,84.60172507895714,84.7581483361884,202.55315055731162
2018-07-09,73.60079705797281,91.62872221798295,115.1721353396234,86.00888336510778,68.51617804123013,179.43510074669348
2018-07-10,56.107802549030964,93.401012441002,124.52978958402619,72.97361550874322,72.79852130043838,180.94859131178825
2018-07-11,65.56844887347131,97.34238165537214,117.8186091934098,68.26977081722127,78.70575675450999,178.5166465458675
2018-07-12,66.00366075589857,88.4550709152756,113.95730148730455,80.09307993445032,83.1842303494104,196.28725183898567
2018-07-13,68.8299319324995,79.50533471100394,122.06480504061314,74.98297118444783,69.91340135395838,177.51885416313903
2018-07-14,84.75594301570274,95.03796076216572,134.7577965263213,86.06938310272122,84.08798959490404,205.05440075126248
2018-07-16,72.13669526971437,74.67205550056984,101.58300059750701,68.1023516277233,65.29563251226823,161.90365745232685
2018-07-17,51.041949267873605,73.26245887151808,110.28762033233222,59.64288288257466,69.79611738437362,165.2947090412054
2018-07-18,58.163657481664494,77.06629441151826,99.16543218022753,57.84926855310359,72.66119721280133,165.39470137790073
2018-07-19,57.4737033147626,68.08888676138534,98.44470706299718,62.10422155966449,72.93650244112634,169.4788146053822
2018-07-20,57.33949126718773,61.05836298077706,100.45711285765941,60.51756272974778,62.7567795236099,161.359109021996
2018-07-21,74.76481658980495,78.92940188179591,121.39264967821701,78.27290447906293,77.37926803803082,191.39410395248845
2018-07-23,64.05302546250455,62.458406372567204,87.46999941355622,60.32167088897464,57.319337000928215,149.9199857040523
2018-07-24,43.705892686839356,64.22311989017186,100.34069809280733,56.336150513909026,63.87212707750419,155.1679441619218
2018-07-25,53.72293264540077,68.41583807111516,92.54777601081254,58.18426963296398,69.19064299797387,157.32597549404278
2018-07-26,53.27306168010733,63.2417718280206,94.32310117480691,64.0914499178067,70.86054332682355,163.6608998283494
2018-07-27,55.0269395056974,57.77995549016636,95.26651858098185,61.88359918749806,61.331631456218624,153.3544765867411
2018-07-28,69.83870824382592,75.73940096509122,117.53425100130904,77.39556206153097,76.39828197253092,190.8130657462652
2018-07-30,63.370563715734264,63.040824423551896,86.12861355562569,65.1187431758147,55.354748378752134,142.38384195449444
2018-07-31,42.05495419870962,62.19519821491065,95.47841961363397,59.52769067055856,62.250520147895294,147.27494251566614
2018-08-01,54.19411392543126,66.4292178036022,92.36917043430292,57.315510124715786,65.65453439259164,155.1604737541049
2018-08-02,53.541584282226694,62.28017246921809,92.13403885045585,61.62530127829149,69.38803021270259,167.35595021331847
2018-08-03,56.02001468849986,59.646351544173925,96.41218227588593,61.34880738128126,59.44904693009668,156.78417525471474
2018-08-04,70.38233584394379,80.89467837605515,117.88891104544146,76.17301185304834,77.41867397054402,192.50349942298035
2018-08-06,67.24634878661148,69.05857294335522,100.90635696042477,66.37692442524873,62.378366964642474,156.6681612633995
2018-08-07,50.01063374184653,72.8895551253367,112.97907945879028,61.555685237714094,69.87981145005438,163.69359944202517
2018-08-08,57.12409353120431,73.62740209510696,97.87928480535179,60.53640132284503,71.75616640348015,158.0659321076269
2018-08-09,55.242693266524434,67.03011402444405,98.49971604340199,64.98000632800228,74.89733830820882,170.60071653291737
2018-08-10,61.38277718146938,64.1319847699462,108.17864094655148,69.19506055843374,66.23990148346441,163.36763967665357
2018-08-11,72.3757732798563,82.89269889905563,121.13913538531158,76.74959906743595,78.53213686251908,192.93644543119484
2018-08-13,65.43555439676248,72.35200689584701,91.71745418159517,61.89818302225289,60.103816627385875,150.59192846826235
2018-08-14,47.46028386307121,69.23323476807555,108.10059306787957,59.25178834766213,69.17170609819216,160.3310064124967
2018-08-15,53.72548795620483,71.95190561365148,92.98960167235313,54.49097062930787,68.72448166543708,150.6659203462461
2018-08-16,53.06540512639046,62.913321583829294,93.9340797990665,58.652827696656594,70.13887034369473,155.01660981316994
2018-08-17,58.73489267560207,62.34765544695094,101.53996083622552,62.44624515302495,65.21393550698849,153.17999627168035
2018-08-18,76.77175081012338,82.51812618406879,120.45441550022652,77.7795087270211,79.30053416893541,190.20564085397746
2018-08-20,69.78618988401662,71.42510834875159,94.03946090107078,63.3322077826373,60.083939985930094,150.25838824323097
2018-08-21,53.83123256874226,72.38640998253436,110.25300207631702,60.57646338393202,69.9227118678631,164.53338253825044
2018-08-22,57.15332107939012,74.27212917158411,94.90490320128093,55.05069016310114,69.6066732687162,152.82470342327736
2018-08-23,54.62924315404024,64.46013728911774,97.06291058076236,60.56792556763479,73.84867983273755,161.47977563615967
2018-08-24,61.438933481916266,63.409519949512074,103.82475485405584,65.20987061292766,65.60219257009142,157.13056930264756
2018-08-25,65.4610781177236,76.92870294038153,126.58263324427179,75.30472681056843,85.0009104613031,192.6527402263347
2018-08-27,67.30414708414746,71.06586073199728,94.7929357804014,65.00759004219333,61.43555160492323,148.5745374431466
2018-08-28,50.053982464998526,70.05196207145214,110.78945774870756,60.596822792025414,71.47640267499003,160.25965121613376
2018-08-29,54.8683179302118,70.65269289283874,93.22045214893126,55.67050278852489,69.75177275134338,146.63212705162238
2018-08-30,50.92424092221648,60.38932589705626,90.3629777048964,57.55341965961354,69.52087243309873,149.18707154217904
2018-08-31,53.95076995682805,53.13755218205776,88.68149049604058,59.753549243899215,59.53054116006538,144.83555811224872
2018-09-03,81.39758703870545,85.8126623951697,116.21785824120686,80.4580764913875,73.30766640688917,180.49012421729017
2018-09-04,58.96598056866899,77.27518684611077,132.4449396038929,75.29786590250751,82.10597857956405,187.80888995416467
2018-09-05,71.08367392293951,85.12200003092022,119.10296753867583,72.7407599259272,83.95859331994153,184.5383561432776
2018-09-06,69.4207305248937,81.19621970204228,120.56087456246584,80.87624590701796,92.6443564043456,192.48832733497315
2018-09-07,74.20994644380096,80.34167457168138,129.84166958676397,82.54360141334091,80.70923493621636,188.85364381042024
2018-09-10,83.12808631957297,94.48382678240063,116.63445725814528,81.85970434177798,76.89486121355841,183.5503823879055
2018-09-11,61.079678190513775,87.32311838781204,133.41896251019253,69.49139348947135,83.18153171554388,192.61021528486967
2018-09-12,72.06457007464431,94.59491764934754,118.90319712745968,67.0414909448981,86.61267106368632,187.26626145672174
2018-09-13,68.01465215023205,83.99532975126886,117.51958801751856,72.82154265394671,92.02278278408008,197.43614532595748
2018-09-14,72.89470592287697,78.19353801287194,125.05476113735676,78.67059231657434,82.6053560468498,187.60675279501953
2018-09-18,61.15601252138574,100.08432566786807,133.98415735482874,74.94964482549159,87.12964023720599,203.57237082843253
2018-09-19,72.48097384955089,99.06551797356002,118.15964938248722,67.5478560918252,89.73699592245852,198.01549162197168
2018-09-20,69.44515751077273,87.75456872918535,120.88194769016998,75.64684728755185,93.05993681935573,201.43971023924993
2018-09-21,75.27481035946492,76.96603140783799,124.921707220209,78.17183024993147,82.5421772309129,190.1629929367927
2018-09-22,94.92784718576175,96.15417766387938,126.47400292026623,89.55820328353492,87.63317918338579,207.08762687412724
2018-09-23,69.95013113567383,93.54194997035289,136.46482085421223,80.84323896131475,98.32725308113066,221.5085683990044
2018-09-25,62.40560551775986,93.3953261852387,133.30372492952895,75.67345806854651,87.51665777435244,206.3865818952195
2018-09-26,74.28437241640114,100.98843441578991,123.74450226379199,73.77477884457707,93.08622979964085,202.12372118789264
2018-09-27,71.85732236632693,88.98492381798718,122.70338379243492,80.70365598456684,98.76002795541199,221.8960664515354
2018-09-28,76.02517683193636,80.96530261792698,129.33523074542663,82.37709395511713,86.46758677678929,203.2988800091772
2018-09-29,86.5329791481171,85.87836742074855,110.2853972629662,89.0541190606931,78.54148274868052,190.1118908459976
2018-10-08,86.47546079398865,80.1099609561703,117.45149574188939,82.51870771511949,75.579743473157,187.20685207446962
2018-10-09,58.612311715343026,83.81400161350268,131.16094311266585,76.58343615023975,82.37530739665779,196.96399649337147
2018-10-10,60.85067939150077,79.27322083645635,105.83267409699705,64.9720954249776,76.2191120051839,176.36405731953164
2018-10-11,70.23112196499419,92.19135131312693,118.75822585914133,86.00528311206543,98.07906149463172,206.53562965445929
2018-10-12,77.73116317662868,74.16395420312881,135.0387511030281,88.27428462818814,85.98205196842925,193.4537033356762
2018-10-15,86.93513842048282,88.61628588443835,122.76140016219715,92.193695952314,73.81532880697229,184.28709715302105
2018-10-16,62.18622439545101,89.24446275562912,137.59451434134914,83.16225701376837,84.14578411808199,198.16038387581867
2018-10-17,71.41787374191661,93.96911317681639,124.01862483210701,78.60375310358816,87.18982732703223,188.6364637829594
2018-10-18,67.51905990907153,87.97034383023882,116.01797469475417,84.77023891787168,91.3123814813898,198.96278237770701
2018-10-19,79.10121095786076,75.0586088194514,130.82045960432765,80.48751638304044,82.17080218019518,192.36698479662
2018-10-20,75.18293469736454,104.57261406901837,134.7523135657964,89.57093791656732,94.19244212037799,212.15454835884802
2018-10-22,72.44171195971998,87.23397699452454,118.92205683595678,83.05244361543937,72.46990913528376,178.83979585231603
2018-10-23,58.20331004298152,92.46138209486053,132.9826723439942,68.90434208137567,81.2484783050766,185.9294592963359
2018-10-24,60.95850057050643,82.96731299130381,102.00223462819233,60.34050142824724,71.4190340299389,168.83411619741773
2018-10-25,68.1782067167262,88.02363937926518,114.84124089606233,78.64707235000691,91.14121756874458,192.77218980888932
2018-10-26,76.14116019022505,76.90618785236538,126.90062540686927,80.04612356767905,80.86211143142845,182.6456251788896
2018-10-27,86.16601992488009,88.18525566703426,134.78572304986469,81.10177913422847,84.06461360405076,202.65239109354854
2018-10-29,82.80055560954534,83.83354331481235,112.86155723382606,76.18554084980087,69.59435540284369,170.79551497605183
2018-10-30,57.72314639247626,89.25156882883263,128.72466964113084,69.66733127755772,77.985309628792,181.90589458751037
2018-10-31,68.75540942833655,88.18281541902391,112.74064284985032,65.65325937792424,83.7059285217322,179.32351378655846
2018-11-01,57.88100121263605,79.87699140222009,101.8017375035746,67.54946792927865,80.89109303519582,173.05389295663107
2018-11-02,66.07299341249032,63.868604715078455,112.46489565402189,71.7582344447898,73.0346142487686,166.67337619096847
2018-11-03,83.92365489819143,88.13952322732311,131.8294691039785,86.020053295536,86.15412379191629,204.27042319754133
2018-11-05,78.6489357736911,74.87328769724745,108.6460770184994,74.58282709649693,68.318404830809,175.84111341506028
2018-11-06,54.59815299958273,84.71194138805684,124.51890051974492,68.05361450504473,75.47702672485616,169.54089473416548
2018-11-07,60.62576213479826,82.96099160819351,105.1298104709171,59.93994124689913,77.16283547804046,157.5716656575637
2018-11-08,59.58637690772869,83.7344172778264,102.76914866331084,75.1651678350349,85.66085044911901,169.38322162124882
2018-11-09,68.80434513059836,76.40419926016774,122.97282844266556,75.90183915799105,76.56150361398315,183.37606560070398
2018-11-10,82.4672238008197,87.15620803564218,125.57488529966533,83.12390014447308,84.72829409603507,199.98293962068956
2018-11-12,78.93912470245283,79.85030960268526,108.23363086910528,76.26811707834355,67.6345847917398,182.23590157480368
2018-11-13,53.1135134327662,87.06201884838401,122.80798735048474,69.70941019742477,78.97809521175814,169.81634983437547
