date,0000000000000001A110000000000FYW,0000000000000001A110000000000FYZ,0000000000000001A110000000000FZ2,0000000000000001A110000000000FZ5,0000000000000001A110000000000FZ8,0000000000001001A11000000000A5L0
2024-06-04,72.55199999999999,94.552,114.328,79.132,72.096,145.02
2024-06-05,88.352,91.184,123.77199999999999,63.24,82.656,134.632
2024-06-06,62.252,82.476,100.34,77.036,76.94,165.26
2024-06-07,69.056,94.648,112.872,78.536,72.132,151.308
2024-06-11,68.02799999999999,90.696,110.196,75.428,68.08,141.796
2024-06-12,85.988,87.712,119.864,60.468,80.852,131.548
2024-06-13,59.284,80.292,97.616,73.956,76.808,163.456
2024-06-14,70.14,91.14,111.764,77.128,72.16799999999999,148.344
2024-06-17,76.30799999999999,87.444,116.456,61.5,62.132,131.688
2024-06-18,68.756,89.308,108.632,76.268,67.52,136.72
2024-06-19,84.4,86.916,117.452,60.788,77.728,127.696
2024-06-20,60.028,79.62,95.192,73.528,72.244,157.67600000000002
2024-06-21,66.22,89.676,107.124,75.436,68.156,142.38
2024-06-24,78.148,88.476,119.36,62.024,64.652,137.152
2024-06-27,0.0,0.044,0.032,0.012,0.12,0.12
2024-07-01,94.196,108.02,139.792,75.972,75.424,159.896
2024-07-02,82.524,110.83200000000001,133.74,93.89999999999999,82.584,168.772
2024-07-03,103.92,106.244,143.636,73.904,96.76,154.436
2024-07-04,73.444,94.432,116.128,91.128,88.848,193.88
2024-07-05,85.716,104.32000000000001,131.12,94.436,86.048,174.28
2024-07-08,94.3,105.728,138.856,73.692,76.428,157.392
2024-07-09,83.488,106.324,131.688,90.98,83.048,164.48
2024-07-10,101.292,102.844,140.568,72.736,95.916,152.18
2024-07-11,72.888,91.952,113.964,86.448,89.072,188.7
2024-07-12,81.336,101.20400000000001,129.844,90.896,83.36,171.34
2024-07-15,91.21600000000001,103.936,138.768,74.068,74.808,155.824
2024-07-16,80.932,106.456,129.632,89.68,82.184,165.48
2024-07-17,100.092,101.29599999999999,139.192,71.016,95.74,152.648
2024-07-18,70.392,90.844,111.236,85.344,87.904,187.572
2024-07-19,83.196,100.424,129.732,91.16,84.52,170.71200000000002
2024-07-22,92.58,104.02799999999999,135.02,72.72,73.80799999999999,151.688
2024-07-23,81.408,105.508,126.69200000000001,89.036,79.932,160.088
2024-07-24,99.872,99.6,135.212,71.356,91.8,148.888
2024-07-25,70.304,90.156,110.78,84.748,85.93599999999999,184.072
2024-07-26,79.684,99.904,127.832,90.2,80.436,167.904
2024-07-29,90.884,102.588,135.632,71.804,74.308,159.64
2024-07-30,79.28,104.57600000000001,127.82000000000001,87.336,80.396,163.736
2024-07-31,98.916,100.116,138.812,70.064,93.672,153.072
2024-08-01,70.964,93.14,110.14,83.108,86.608,179.016
2024-08-02,82.072,103.832,127.42399999999999,89.404,82.304,169.568
2024-08-05,92.176,103.936,136.512,72.26,74.604,159.512
2024-08-06,81.756,105.46,128.152,89.3,82.388,162.876
2024-08-07,99.66,101.292,138.184,70.58,93.772,152.74
2024-08-08,71.776,93.804,112.372,87.056,88.152,179.624
2024-08-09,79.56,105.66,127.72,89.544,81.856,168.98000000000002
2024-08-12,90.492,102.156,137.512,72.496,74.672,160.072
2024-08-13,78.684,105.056,128.12,87.292,82.192,164.68
2024-08-14,97.676,101.004,138.82399999999998,70.28,93.044,153.236
2024-08-15,70.6,92.48,111.484,86.672,87.60799999999999,179.284
2024-08-16,81.82000000000001,104.728,127.624,89.12,83.564,169.852
2024-08-19,89.78,98.352,130.136,68.46,71.644,153.4
2024-08-20,78.14,99.92,121.408,84.476,79.74,156.308
2024-08-21,94.788,96.76,130.316,68.196,88.896,145.996
2024-08-22,70.48,89.06,109.008,82.292,83.924,172.844
2024-08-23,75.296,101.83200000000001,122.352,85.36,77.888,161.224
2024-08-26,89.148,99.496,132.448,70.02,72.18,159.124
2024-08-27,77.528,102.288,125.32,84.852,79.772,162.956
2024-08-28,96.316,99.572,135.872,68.928,90.604,151.444
2024-08-29,70.51599999999999,91.196,109.372,83.832,84.832,179.08
2024-08-30,81.004,102.104,124.404,86.66,80.696,166.656
2024-09-02,101.196,113.216,148.68,78.168,82.332,176.992
2024-09-03,90.328,114.508,140.068,97.724,91.544,178.316
2024-09-04,108.208,111.06,152.088,78.78,103.144,168.176
2024-09-05,79.284,101.548,123.956,94.748,97.032,196.98
2024-09-06,86.068,115.212,140.78,98.716,91.588,184.972
2024-09-09,99.052,113.884,150.192,78.916,73.432,178.796
2024-09-10,87.904,116.28399999999999,142.196,96.216,86.968,182.06
2024-09-11,109.744,110.872,153.708,77.14,101.896,170.236
2024-09-12,77.36,101.16,122.908,94.7,95.092,198.708
2024-09-13,91.656,115.56,141.036,98.312,108.864,187.848
2024-09-18,109.54,113.676,156.756,79.856,106.732,173.644
2024-09-19,80.528,107.232,128.988,99.284,99.80799999999999,204.564
2024-09-20,90.324,120.176,146.804,103.272,97.152,195.32
2024-09-23,104.252,118.292,157.408,83.508,86.868,184.46
2024-09-24,93.53999999999999,121.12,149.74,101.92399999999999,95.588,186.068
2024-09-25,0.0,0.108,0.08,0.04,0.268,0.368
2024-10-08,116.12,127.804,169.972,90.916,92.392,206.696
2024-10-09,98.672,131.792,161.88,110.668,102.068,210.852
2024-10-10,123.98,127.104,173.34,88.08,116.504,196.036
2024-10-11,83.884,114.784,138.492,106.66799999999999,106.276,226.032
2024-10-12,107.916,129.912,160.852,113.06,104.376,192.92000000000002
2024-10-13,0.0,0.0,0.0,-0.16,0.0,0.0
2024-10-14,115.67999999999999,125.428,167.992,91.14,91.664,199.412
2024-10-15,99.368,129.372,159.676,109.264,100.792,205.224
2024-10-16,120.432,124.384,170.06,87.508,115.212,190.476
2024-10-17,83.24,111.976,136.544,105.312,105.436,217.8
2024-10-18,103.96,127.868,156.704,111.256,100.924,187.712
2024-10-21,101.44,109.792,149.196,79.39999999999999,82.008,179.872
2024-10-22,87.1,113.152,142.264,96.224,90.712,186.708
2024-10-23,106.808,109.152,152.728,76.104,102.644,171.768
2024-10-24,73.18,99.176,123.568,93.048,94.86,197.52
2024-10-25,94.01599999999999,112.104,142.32399999999998,98.624,91.688,168.648
2024-10-27,125.93599999999999,135.4,179.888,97.96,96.54,213.26
2024-10-28,108.404,137.364,169.936,119.012,106.732,220.60399999999998
2024-10-29,130.52,133.656,180.476,95.592,116.864,206.04399999999998
2024-10-30,91.296,121.82000000000001,151.5,116.36,115.468,236.08
2024-10-31,111.064,139.344,169.388,118.924,106.68,201.32399999999998
2024-11-05,117.188,125.672,167.5,91.544,88.836,200.49200000000002
2024-11-06,99.604,130.392,160.388,111.008,99.512,210.152
2024-11-07,122.084,125.69200000000001,169.476,89.752,112.352,191.148
2024-11-08,85.672,114.524,140.832,107.368,101.51599999999999,223.46800000000002
2024-11-09,107.768,129.1,158.712,114.276,99.632,189.484
2024-11-11,118.812,128.26,166.372,92.852,89.092,195.016
2024-11-12,101.96000000000001,131.964,159.524,112.788,100.068,205.792
2024-11-13,123.96,128.108,166.992,92.172,112.624,191.628
2024-11-14,88.088,115.904,142.816,110.624,100.80000000000001,221.764
2024-11-15,105.712,132.864,158.344,115.532,97.108,188.288
2024-11-18,121.168,129.188,170.968,94.844,91.584,202.9
2024-11-19,103.0,135.752,164.412,114.47200000000001,101.808,216.73999999999998
2024-11-20,126.008,130.256,173.22,94.116,115.236,199.472
2024-11-21,90.392,118.168,147.212,111.684,103.176,232.76
2024-11-22,111.652,134.448,165.77599999999998,118.256,100.184,199.648
2024-11-25,128.496,134.84,182.428,99.64,97.956,215.508
2024-11-26,109.656,140.192,173.356,119.636,109.224,228.39600000000002
2024-11-27,134.12,134.452,181.352,98.864,120.93599999999999,211.84799999999998
2024-11-28,94.156,122.492,156.588,116.888,110.028,244.452
2024-11-29,112.0,140.268,171.056,123.036,104.528,209.124
2024-12-02,68.84,73.036,96.588,53.64,51.711999999999996,115.48
2024-12-03,59.0,76.904,93.172,63.68,56.72,121.912
2024-12-04,73.41199999999999,73.42399999999999,96.072,52.508,63.672000000000004,111.896
2024-12-05,51.008,65.3,82.664,62.608,55.74,129.296
2024-12-06,62.528,74.41600000000001,90.808,65.456,54.896,108.356
2025-01-01,128.096,124.78,183.716,94.488,108.616,229.12
2025-01-02,108.332,133.912,176.52,113.744,117.44,240.16
2025-01-03,124.784,126.296,186.324,95.968,133.516,222.088
2025-01-04,90.32,115.068,160.436,113.76,125.04,259.328
2025-01-05,109.908,130.848,175.052,114.048,115.292,226.448
2025-01-06,159.868,153.328,217.8,115.816,126.004,269.396
2025-01-07,132.44,161.848,213.32,137.184,140.444,289.536
2025-01-08,159.012,153.916,220.48,115.984,154.9,271.112
2025-01-09,118.57600000000001,141.81199999999998,194.928,140.124,140.112,317.692
2025-01-10,145.88,157.7,211.052,142.364,133.624,271.436
2025-01-11,-0.076,0.0,0.0,0.0,0.0,0.0
2025-01-12,170.136,162.504,225.09199999999998,120.916,132.732,277.76
2025-01-13,138.764,169.352,220.528,142.228,143.048,297.63599999999997
2025-01-14,167.64,164.316,226.012,122.2,157.948,277.784
2025-01-15,120.404,148.964,201.208,145.696,145.972,323.08
2025-01-16,146.416,166.828,216.348,149.24,135.06,278.668
2025-01-17,135.6,132.604,188.576,101.832,108.536,236.932
2025-01-18,114.444,140.768,184.58,115.444,117.144,252.612
2025-01-19,135.952,135.608,191.16,99.17999999999999,130.992,237.424
2025-01-20,99.264,123.264,167.296,122.24,120.104,271.568
2025-01-21,123.94,139.528,183.672,126.796,114.384,238.94400000000002
2025-01-22,79.8,72.396,108.7,53.036,69.444,143.812
2025-01-23,67.4,75.104,106.16,60.828,73.584,152.6
2025-01-24,76.652,73.6,106.712,57.576,79.432,143.236
2025-01-25,57.048,67.828,97.136,67.8,75.14,163.248
2025-01-26,65.608,73.34,103.132,66.936,67.452,140.76
2025-02-05,77.864,76.008,108.84,59.008,64.7,136.2
2025-02-06,65.732,79.844,105.992,67.712,70.224,145.308
2025-02-07,78.528,78.108,111.312,58.452,77.836,135.464
2025-02-08,56.9,71.164,95.46000000000001,71.62,72.132,158.276
2025-02-09,69.68,79.56400000000001,104.18,73.876,68.704,133.196
2025-02-10,79.268,73.548,106.152,58.136,62.708,134.928
2025-02-11,67.528,76.46,102.072,70.184,68.728,141.24
2025-02-12,79.672,76.456,107.832,63.168,75.948,132.332
2025-02-13,56.903999999999996,69.38,93.684,71.036,71.004,157.92
2025-02-14,68.972,79.004,102.0,72.36,66.0,134.256
2025-02-17,60.708,59.26,83.824,48.144,50.556,107.252
2025-02-18,52.168,61.512,81.02,55.704,53.552,111.536
2025-02-19,55.496,56.616,75.0,44.352,53.86,93.452
2025-02-20,41.775999999999996,52.14,65.492,52.424,47.716,109.176
2025-02-21,49.236,57.744,72.42,53.448,47.14,93.536
2025-02-24,42.5,41.564,57.988,33.072,36.548,73.168
2025-02-25,36.128,43.379999999999995,56.552,38.596000000000004,38.256,74.98
2025-02-26,42.604,43.064,56.872,33.7,42.688,72.072
2025-02-27,31.324,38.94,50.584,38.912,39.464,83.348
2025-02-28,36.424,43.648,55.552,39.372,36.988,71.636
2025-03-03,99.812,107.36,136.276,78.608,79.108,171.796
2025-03-04,84.732,107.308,131.708,91.736,83.54,180.988
2025-03-05,101.352,108.07600000000001,139.624,75.684,94.952,170.532
2025-03-06,73.592,108.372,118.1,92.78399999999999,86.4,199.576
2025-03-07,90.672,72.92,131.088,94.292,82.628,169.37199999999999
2025-03-10,104.332,115.452,141.288,82.66,83.78,176.684
2025-03-11,90.52000000000001,112.952,137.344,96.316,87.316,183.328
2025-03-12,106.056,115.896,143.0,81.292,97.664,175.472
2025-03-13,76.152,113.904,123.616,97.76,88.208,204.336
2025-03-14,90.14,77.056,134.12,96.22,83.868,170.724
2025-03-17,105.972,121.716,142.516,87.528,82.56,176.924
2025-03-18,90.892,119.736,138.14,100.428,86.54,184.804
2025-03-19,108.71600000000001,120.168,143.808,84.164,99.084,176.31199999999998
2025-03-20,78.652,120.736,122.384,103.728,87.724,204.956
2025-03-21,95.604,82.752,137.632,103.376,85.8,173.48
2025-03-24,104.664,122.7,141.532,84.328,82.552,171.72
2025-03-25,90.068,121.912,136.8,96.904,85.36,177.10399999999998
2025-03-26,105.544,121.16799999999999,141.608,81.736,97.056,169.72
2025-03-27,77.388,115.448,123.4,99.104,86.376,198.744
2025-03-28,94.496,79.348,136.664,100.364,82.316,167.108
2025-04-01,66.068,71.364,90.864,51.379999999999995,54.368,116.304
2025-04-02,56.44,67.848,89.3,60.2,56.656,121.068
2025-04-07,83.20400000000001,89.776,114.06,66.704,66.352,137.98
2025-04-08,72.072,89.56,112.556,77.904,68.544,146.296
2025-04-09,85.46,93.772,117.69200000000001,67.316,79.008,144.936
2025-04-10,62.848,91.44,103.972,80.916,73.312,164.872
2025-04-11,75.412,61.636,112.652,80.648,68.932,139.044
2025-04-14,70.076,75.544,95.508,57.364,55.748,114.252
2025-04-15,59.34,74.908,94.976,65.416,57.628,120.676
2025-04-16,69.672,76.592,98.044,55.26,65.988,117.784
2025-04-17,51.808,75.044,84.956,66.084,59.776,134.048
2025-04-18,62.816,50.908,92.956,68.024,59.316,113.544
2025-04-21,63.64,70.864,87.604,51.652,50.428,103.212
2025-04-22,55.34,71.568,85.908,59.812,52.732,109.536
2025-04-23,64.452,71.664,88.284,51.236,60.956,105.984
2025-04-24,47.72,70.236,78.984,61.116,55.484,121.14
2025-04-25,56.996,47.716,84.64,61.94,52.076,101.564
2025-04-27,58.212,67.376,86.19200000000001,47.188,59.192,103.956
2025-04-28,45.408,67.808,75.98,57.012,52.24,120.336
2025-04-29,54.716,45.628,83.956,59.292,51.328,101.38
2025-05-06,85.44800000000001,91.188,116.392,67.268,68.19200000000001,145.54
2025-05-07,71.636,89.036,114.524,76.6,71.224,153.492
2025-05-08,84.204,87.976,116.824,64.624,79.468,140.98
2025-05-09,60.796,88.704,100.28,77.508,71.904,162.39600000000002
2025-05-10,75.452,60.248,109.704,79.804,68.788,136.68
2025-05-12,87.288,96.376,117.888,71.132,67.824,141.056
2025-05-13,75.396,96.544,115.672,79.576,70.344,149.996
2025-05-14,87.228,95.36,117.268,68.988,78.96,142.848
2025-05-15,63.004,92.968,103.764,81.74,72.348,163.324
2025-05-16,76.376,63.144,111.968,82.94,68.28,137.12800000000001
2025-05-19,86.96,94.96,119.092,70.408,70.644,150.824
2025-05-20,74.972,91.944,118.304,79.388,73.08,158.616
2025-05-21,87.352,92.684,120.108,66.336,82.884,146.996
2025-05-22,62.76,94.336,102.86,81.38,74.22,167.93200000000002
2025-05-23,79.196,64.05199999999999,114.08,83.756,71.124,143.012
2025-05-26,82.264,90.068,112.02,65.912,66.14,136.12
2025-05-27,70.48,88.156,109.6,75.728,68.72,143.76
2025-05-28,82.068,88.712,110.608,64.068,77.276,137.064
2025-05-29,59.64,86.776,98.404,76.53999999999999,69.704,156.076
2025-05-30,71.576,59.308,105.52,77.16,65.788,134.648
2025-06-03,63.384,70.42399999999999,89.004,50.664,52.876,110.488
2025-06-04,54.46,69.144,88.484,58.16,55.403999999999996,115.884
2025-06-05,63.524,68.616,89.732,48.992,61.88,107.532
2025-06-06,47.244,68.124,78.392,59.46,56.076,125.47200000000001
2025-06-07,57.376,47.251999999999995,85.992,60.956,55.256,104.832
2025-06-09,82.104,90.188,112.008,65.932,68.204,137.344
2025-06-10,72.636,88.844,111.208,75.616,70.524,144.612
2025-06-11,83.308,88.92,114.176,62.504000000000005,80.02,140.052
2025-06-12,59.428000000000004,87.952,98.852,77.38799999999999,72.80799999999999,157.548
2025-06-13,73.072,60.208,107.86800000000001,77.46,70.444,136.692
2025-06-16,76.94800000000001,86.65599999999999,108.992,63.8,64.9,133.344
2025-06-17,67.79599999999999,85.67999999999999,109.06400000000001,73.908,66.628,141.08
2025-06-18,78.11200000000001,85.75200000000001,112.204,61.2,77.728,133.392
2025-06-19,58.02,85.9,96.928,75.468,69.18,153.048
2025-06-20,71.492,58.684,107.096,77.264,67.436,129.56
2025-06-30,75.432,84.396,104.376,62.092,63.224,124.724
2025-07-01,66.436,83.15599999999999,103.7,69.34,65.236,133.588
2025-07-02,76.972,85.916,107.88,62.648,76.68,130.82399999999998
2025-07-03,55.508,81.016,93.052,71.036,67.688,147.072
2025-07-04,64.728,54.924,98.756,72.824,62.148,124.144
2025-07-07,76.348,86.072,105.0,62.788,64.792,129.748
2025-07-08,66.34,83.356,104.968,69.332,65.604,135.94400000000002
2025-07-09,77.79599999999999,85.368,109.512,61.376,77.64,131.948
2025-07-10,56.18,81.092,93.83200000000001,71.112,67.74,147.888
2025-07-11,68.832,56.236000000000004,102.42,74.116,64.424,123.508
2025-07-14,78.104,86.608,107.044,62.792,65.28,131.612
2025-07-15,68.9,85.096,105.132,71.58,66.916,138.56
2025-07-16,81.144,87.364,110.904,64.224,78.0,137.312
2025-07-17,56.924,82.812,95.004,72.464,69.392,152.61599999999999
2025-07-18,67.584,56.168,102.12,74.58,63.984,127.032
2025-07-21,74.668,83.884,103.808,61.564,63.552,127.684
2025-07-22,65.776,80.424,103.872,69.66,64.836,135.98
2025-07-23,77.576,83.544,108.504,61.196,75.256,130.272
2025-07-24,54.76,80.596,91.636,71.484,66.34,145.496
2025-07-25,67.824,55.152,100.42,74.156,63.876,121.96
2025-07-28,82.208,90.428,112.132,66.356,67.612,136.78
2025-07-29,72.552,88.332,110.1,75.80799999999999,69.108,144.86
2025-07-30,85.252,90.92399999999999,117.272,66.752,82.388,143.488
2025-07-31,59.564,87.208,99.468,77.39999999999999,72.55199999999999,158.632
