train_loss,val_loss
0.08992535234167334,0.019612383985415448
0.04228426113389851,0.01048058712161904
0.02859520235339577,0.010398408668765496
0.019923828743147045,0.009765439222805029
0.01632874660779921,0.010364277613197649
0.01213444314185488,0.009908171836286783
0.010902205913254383,0.00959226730561187
0.010461628374256444,0.009735770512718794
0.010285366743049595,0.009763383198269578
0.010031560431705432,0.009246946290828461
